Species,ID,Date,File.name,Call.#,Call.#.in.File,Call.Dur.s,Num.Pulses,Call.LF.kHz,Call.HF.kHz,Call.BW.kHz,Call.PF.kHz,used 10 sample pulses
Anapolisia colosseum,2,20110315,KatyCalls2011-03-15 03_47_34 486_f.WAV,19,,2.079,6,13.448,23.787,10.34,20.212,
Anapolisia colosseum,2,20110315,KatyCalls2011-03-15 03_55_06 487_f.WAV,20,,2.839,8,13.837,23.399,9.56,19.745,
Anapolisia colosseum,3,20110314,KatyCalls2011-03-14 18_45_34 469_f.WAV,1,,1.67,6,9.873,25.033,15.16,20.135,
Anapolisia colosseum,3,20110315,KatyCalls2011-03-15 01_19_37 470_f.WAV,2,,2.543,7,8.94,29.462,20.52,21.844,
Anapolisia colosseum,3,20110315,KatyCalls2011-03-15 02_21_04 471_f.WAV,3,,2.474,7,9.017,26.586,17.57,20.376,
Anapolisia colosseum,3,20110315,KatyCalls2011-03-15 02_59_25 472_f.WAV,4,,1.95,6,9.251,27.752,18.5,20.289,
Anapolisia colosseum,3,20110315,KatyCalls2011-03-15 02_59_37 473_f.WAV,5,,1.754,5,8.94,24.876,15.94,19.123,
Anapolisia colosseum,3,20110315,KatyCalls2011-03-15 02_59_53 474_f.WAV,6,,2.198,6,9.95,25.653,15.7,21.611,
Anapolisia colosseum,3,20110315,KatyCalls2011-03-15 03_01_50 475_f.WAV,7,,2.632,7,9.328,27.519,18.19,18.734,
Anapolisia colosseum,3,20110315,KatyCalls2011-03-15 03_02_06 476_f.WAV,8,,1.779,5,9.562,23.554,13.99,20.756,
Anapolisia colosseum,3,20110315,KatyCalls2011-03-15 03_10_06 477_f.WAV,9,,3.312,9,9.251,26.664,17.41,20.6,
Anapolisia colosseum,3,20110315,KatyCalls2011-03-15 03_10_18 478_f.WAV,10,,1.783,5,9.484,25.109,15.63,21.689,
Anapolisia colosseum,3,20110315,KatyCalls2011-03-15 03_10_30 479_f.WAV,11,,2.308,6,9.328,23.399,14.07,20.6,
Anapolisia colosseum,3,20110315,KatyCalls2011-03-15 03_21_53 480_f.WAV,12,,2.561,7,8.551,26.897,18.35,20.911,
Anapolisia colosseum,3,20110315,KatyCalls2011-03-15 03_22_04 481_f.WAV,13,,1.296,4,9.095,26.586,17.49,20.6,
Anapolisia colosseum,3,20110315,KatyCalls2011-03-15 03_33_50 482_f.WAV,14,,2.186,7,8.862,26.664,17.8,21.378,
Anapolisia colosseum,3,20110315,KatyCalls2011-03-15 03_34_05 483_f.WAV,15,,1.32,4,9.328,26.43,17.1,21.067,
Anapolisia colosseum,3,20110315,KatyCalls2011-03-15 03_47_34 484_f.WAV,16,,2.163,6,8.784,26.897,18.11,21.378,
Anapolisia colosseum,3,20110315,KatyCalls2011-03-15 03_51_29 485_f.WAV,17,,2.148,6,9.095,26.197,17.1,19.434,
Anapolisia colosseum,4,20110316,KatyCalls2011-03-16 01_21_55 487_f.WAV,1,,3.94,10,9.095,25.731,16.64,19.978,
Anapolisia colosseum,4,20110316,KatyCalls2011-03-16 01_22_07 488_f.WAV,2,,2.199,6,9.095,25.653,16.56,19.59,
Anapolisia colosseum,4,20110316,KatyCalls2011-03-16 01_53_56 489_f.WAV,3,,4.158,9,8.862,24.72,15.86,20.211,
Anapolisia colosseum,4,20110316,KatyCalls2011-03-16 01_54_12 490_f.WAV,4,,2.321,6,9.017,25.886,16.87,20.678,
Anapolisia colosseum,4,20110316,KatyCalls2011-03-16 02_22_37 491_f.WAV,5,,3.661,9,9.095,26.586,17.49,20.445,
Anapolisia colosseum,4,20110316,KatyCalls2011-03-16 02_22_55 492_f.WAV,6,,1.892,5,8.862,26.741,17.88,20.289,
Anapolisia colosseum,4,20110316,KatyCalls2011-03-16 02_45_52 493_f.WAV,7,,3.116,8,8.473,26.197,17.72,18.812,
Anapolisia colosseum,4,20110316,KatyCalls2011-03-16 02_46_06 494_f.WAV,8,,1.907,5,8.551,28.296,19.75,20.212,
Anapolisia colosseum,4,20110316,KatyCalls2011-03-16 03_30_57 495_f.WAV,9,,3.128,8,8.551,28.529,19.98,20.989,
Anapolisia colosseum,4,20110316,KatyCalls2011-03-16 03_51_44 496_f.WAV,10,,3.518,8,8.94,26.586,17.65,20.445,
Anapolisia colosseum,5,20110401,Katycalls_2011-04-01 03_08_45 2044_f,1,,1.498,5,13.06,27.13,14.07,20.212,
Anapolisia colosseum,5,20110401,Katycalls_2011-04-01 03_26_25 2046_f.WAV,2,,2.472,7,13.915,24.409,10.49,19.823,
Anapolisia colosseum,5,20110401,Katycalls_2011-04-01 03_34_23 2048_f.WAV,3,,1.451,5,13.448,26.12,12.67,21.3,
Anapolisia colosseum,5,20110401,Katycalls_2011-04-01 03_35_04 2051_f.WAV,4,,1.336,4,14.07,25.109,11.04,20.756,
Anapolisia colosseum,5,20110401,Katycalls_2011-04-01 03_37_11 2053_f.WAV,5,,1.2431,4,13.837,26.12,12.28,19.59,
Anapolisia colosseum,5,20110401,Katycalls_2011-04-01 03_58_41 2064_f.WAV,6,,1.2772,4,14.226,25.575,11.35,20.445,
Anapolisia colosseum,6,20110405,Katycalls_2011-04-05 05_51_55 0000270_f.WAV,1,,1.348,4,16.402,24.332,7.93,20.678,
Anapolisia colosseum,6,20110405,Katycalls_2011-04-05 06_11_01 0000274_f.WAV,2,,2.38,7,17.568,24.254,6.69,20.445,
Anapolisia colosseum,7,20110420,Katycalls_2011-04-20 00_09_51 0002663_f.WAV,1,,1.572,5,13.915,26.741,12.83,20.056,
Anapolisia colosseum,7,20110420,Katycalls_2011-04-20 00_10_02 0002664_f.WAV,2,,1.2821,4,13.993,25.809,11.82,17.568,
Anapolisia colosseum,7,20110420,Katycalls_2011-04-20 00_10_17 0002665_f.WAV,3,,1.1211,4,14.77,26.197,11.43,19.59,
Anapolisia colosseum,7,20110420,Katycalls_2011-04-20 03_41_15 0002666_f.WAV,4,,1.582,5,13.293,26.508,13.22,19.745,
Anapolisia colosseum,7,20110420,Katycalls_2011-04-20 03_41_26 0002667_f.WAV,5,,1.0717,3,13.215,27.519,14.3,18.89,
Anapolisia colosseum,7,20110420,Katycalls_2011-04-20 03_41_39 0002668_f.WAV,6,,1.283,4,13.448,26.43,12.98,18.268,
Anapolisia colosseum,7,20110420,Katycalls_2011-04-20 05_35_21 0002669_f.WAV,7,,1.631,5,13.915,27.441,13.53,19.512,
Anapolisia colosseum,7,20110420,Katycalls_2011-04-20 05_35_33 0002670_f.WAV,8,,1.391,4,13.604,26.275,12.67,18.035,
Anapolisia colosseum,7,20110420,Katycalls_2011-04-20 05_57_54 0002672_f.WAV,9,,2.1,6,14.226,26.275,12.05,19.745,
Anapolisia colosseum,7,20110420,Katycalls_2011-04-20 06_10_49 0002673_f.WAV,10,,2.666,7,14.77,26.741,11.97,17.879,
Anapolisia colosseum,7,20110420,Katycalls_2011-04-20 06_16_09 0002675_f.WAV,11,,2.047,6,12.205,26.586,14.38,20.989,
Anapolisia colosseum,8,20110419,Katycalls_2011-04-19 23_59_32 0000203_f.WAV,1,,2.848,8,13.682,25.964,12.28,19.279,
Anapolisia colosseum,8,20110419,Katycalls_2011-04-19 23_59_46 0000204_f.WAV,2,,1.301,4,13.682,25.109,11.43,19.978,
Anapolisia colosseum,8,20110420,Katycalls_2011-04-20 00_53_09 0000205_f.WAV,3,,1.215,4,14.304,25.109,10.81,19.434,
Anapolisia colosseum,8,20110420,Katycalls_2011-04-20 00_53_11 0000206_f.WAV,4,,1.3293,4,13.993,25.031,11.04,18.968,
Anapolisia colosseum,8,20110420,Katycalls_2011-04-20 00_53_19 0000207_f.WAV,5,,1.338,4,14.537,23.943,9.41,19.201,
Anapolisia colosseum,8,20110420,Katycalls_2011-04-20 00_53_29 0000208_f.WAV,6,,1.785,5,13.682,25.187,11.51,19.279,
Anapolisia colosseum,8,20110420,Katycalls_2011-04-20 01_15_21 0000210_f.WAV,7,,1.315,4,12.982,24.798,11.82,18.035,
Anapolisia colosseum,8,20110420,Katycalls_2011-04-20 03_24_03 0000214_f.WAV,8,,2.818,7,13.682,24.798,11.12,19.434,
Anapolisia colosseum,8,20110420,Katycalls_2011-04-20 03_24_15 0000215_f.WAV,9,,1.387,4,14.77,25.264,10.49,19.123,
Anapolisia colosseum,8,20110420,Katycalls_2011-04-20 03_44_14 0000216_f.WAV,10,,2.811,7,14.614,24.565,9.95,19.823,
Anapolisia colosseum,8,20110420,Katycalls_2011-04-20 03_50_37 0000217_f.WAV,11,,2.903,7,12.749,24.565,11.82,18.734,
Anapolisia colosseum,9,20110420,Katycalls_2011-04-20 00_53_39 0000059_f.WAV,1,,2.076,7,13.293,26.353,13.06,21.067,
Anapolisia colosseum,9,20110420,Katycalls_2011-04-20 00_53_55 0000060_f.WAV,2,,1.614,5,13.293,26.508,13.22,20.756,
Anapolisia colosseum,9,20110420,Katycalls_2011-04-20 01_23_45 0000061_f.WAV,3,,2.186,7,14.226,25.653,11.43,21.067,
Anapolisia colosseum,9,20110420,Katycalls_2011-04-20 01_23_57 0000062_f.WAV,4,,2.061,6,13.526,25.809,12.28,20.212,
Anapolisia colosseum,9,20110420,Katycalls_2011-04-20 01_24_08 0000063_f.WAV,5,,1.706,5,13.682,25.731,12.05,20.756,
Anapolisia colosseum,9,20110420,Katycalls_2011-04-20 01_24_18 0000064_f.WAV,6,,1.293,4,13.371,25.886,12.52,19.59,
Anapolisia colosseum,9,20110420,Katycalls_2011-04-20 02_51_23 0000067_f.WAV,7,,2.264,7,13.526,25.342,11.82,20.367,
Anapolisia colosseum,9,20110420,Katycalls_2011-04-20 02_51_33 0000068_f.WAV,8,,0.8763,3,13.604,25.809,12.21,20.678,
Anapolisia colosseum,9,20110420,Katycalls_2011-04-20 02_51_55 0000070_f.WAV,9,,1.815,5,13.06,25.653,12.59,19.901,
Anapolisia colosseum,9,20110420,Katycalls_2011-04-20 02_52_10 0000071_f.WAV,10,,1.64,5,13.371,25.964,12.59,20.367,
Anapolisia colosseum,9,20110420,Katycalls_2011-04-20 03_03_51 0000072_f.WAV,11,,2.388,7,13.371,26.353,12.98,20.756,
Anapolisia colosseum,9,20110420,Katycalls_2011-04-20 03_04_09 0000073_f.WAV,12,,0.8879,3,13.293,26.741,13.45,19.279,
Anapolisia colosseum,9,20110420,Katycalls_2011-04-20 03_04_29 0000074_f.WAV,13,,1.992,6,13.215,26.353,13.14,20.911,
Anapolisia colosseum,9,20110420,Katycalls_2011-04-20 03_04_46 0000075_f.WAV,14,,2.13,6,15.159,25.886,10.73,19.045,
Anapolisia colosseum,9,20110420,Katycalls_2011-04-20 03_09_04 0000077_f.WAV,15,,2.6,8,12.593,25.964,13.37,19.59,
Anapolisia colosseum,9,20110420,Katycalls_2011-04-20 03_09_43 0000078_f.WAV,16,,2.244,6,13.371,26.197,12.83,20.367,
Anapolisia colosseum,9,20110420,Katycalls_2011-04-20 03_12_26 0000079_f.WAV,17,,2.303,7,13.293,26.197,12.9,19.745,
Anapolisia colosseum,9,20110420,Katycalls_2011-04-20 05_20_31 0000108_f.WAV,18,,1.287,4,15.236,25.498,10.26,19.901,
Anapolisia colosseum,9,20110420,Katycalls_2011-04-20 05_40_11 0000109_f.WAV,19,,1.824,5,14.537,26.197,11.66,20.911,
Anapolisia colosseum,9,20110420,Katycalls_2011-04-20 05_40_23 0000110_f.WAV,20,,1.3679,4,15.081,25.886,10.81,18.812,
Balboana tibialis,1,20110416,KatyCalls_2011-04-17 00_03_28 0000664_f.wav,1,,0.179,9,11.248,13.105,1.857,12.253,
Balboana tibialis,1,20110416,KatyCalls_2011-04-17 00_03_41 0000665_f.wav,2,,0.1809,9,10.981,14.598,3.617,12.32,
Balboana tibialis,1,20110416,KatyCalls_2011-04-17 00_03_48 0000666_f.wav,3,,0.1823,9,10.78,15.533,4.753,12.855,
Balboana tibialis,1,20110416,KatyCalls_2011-04-17 00_04_02 0000667_f.wav,4,,0.18258,9,10.981,15.533,4.552,12.454,
Balboana tibialis,1,20110416,KatyCalls_2011-04-17 00_04_12 0000668_f.wav,5,,0.1797,8,11.315,15.266,3.951,12.52,
Balboana tibialis,1,20110416,KatyCalls_2011-04-17 00_04_21 0000669_f.wav,6,,0.179328,9,11.248,15.533,4.285,12.387,
Balboana tibialis,1,20110416,KatyCalls_2011-04-17 00_04_32 0000670_f.wav,7,,0.18048,9,11.181,15.466,4.285,12.52,
Balboana tibialis,1,20110416,KatyCalls_2011-04-17 00_04_43 0000671_f.wav,8,,0.180488,8,9.24,15.667,6.427,12.052,
Balboana tibialis,1,20110416,KatyCalls_2011-04-17 00_04_54 0000672_f.wav,9,,0.179564,9,10.914,15.199,4.285,12.32,
Balboana tibialis,1,20110416,KatyCalls_2011-04-17 00_05_04 0000673_f.wav,10,,0.180576,9,10.579,15.667,5.088,12.119,
Balboana tibialis,1,20110416,KatyCalls_2011-04-17 00_05_12 0000674_f.wav,11,,0.179676,9,10.914,15.333,4.419,12.32,
Balboana tibialis,1,20110416,KatyCalls_2011-04-17 00_05_23 0000675_f.wav,12,,0.181248,9,9.708,15.801,6.093,12.32,
Balboana tibialis,1,20110416,KatyCalls_2011-04-17 00_05_40 0000676_f.wav,13,,0.18076,8,9.307,15.132,5.825,12.253,
Balboana tibialis,1,20110416,KatyCalls_2011-04-17 00_05_49 0000677_f.wav,14,,0.18072,9,11.114,15.333,4.219,12.32,
Balboana tibialis,1,20110416,KatyCalls_2011-04-17 00_05_58 0000678_f.wav,15,,0.20358,9,7.432,15.935,8.503,12.387,
Balboana tibialis,1,20110416,KatyCalls_2011-04-17 00_06_07 0000679_f.wav,16,,0.18158,9,9.173,15.868,6.695,12.32,
Balboana tibialis,1,20110416,KatyCalls_2011-04-17 00_06_21 0000680_f.wav,17,,0.205776,10,7.566,15.667,8.101,12.654,
Balboana tibialis,1,20110416,KatyCalls_2011-04-17 00_06_38 0000681_f.wav,18,,0.180016,9,10.646,15.132,4.486,12.52,
Balboana tibialis,1,20110416,KatyCalls_2011-04-17 00_06_54 0000682_f.wav,19,,0.18156,9,9.641,15.065,5.424,12.387,
Balboana tibialis,1,20110416,KatyCalls_2011-04-17 00_07_08 0000683_f.wav,20,,0.18134,8,9.24,15.533,6.293,12.052,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_39_56 0000002_f.WAV,1,,0.1281,7,11.048,16.404,5.356,14.931,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_39_56 0000002_f.WAV,1,,0.13212,7,10.2,18,7.8,15.1,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_40_04 0000003_f.WAV,2,,0.129372,7,11.248,15.801,4.553,15.199,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_40_04 0000003_f.WAV,2,,0.12825,7,11.2,17,5.8,15.1,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_40_16 0000004_f.WAV,3,,0.1294,7,11.449,15.935,4.486,14.931,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_40_16 0000004_f.WAV,3,,0.12617,7,10.2,18.5,8.3,14.6,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_40_30 0000005_f.WAV,4,,0.147336,8,11.583,15.668,4.085,14.128,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_40_30 0000005_f.WAV,4,,0.14592,8,10.2,18.5,8.3,15.1,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_40_39 0000006_f.WAV,5,,0.13114,7,9.641,17.006,7.365,15.065,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_40_39 0000006_f.WAV,5,,0.13331,7,9.7,18.5,8.8,15.1,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_40_45 0000007_f.WAV,6,,0.14052,7,9.642,17.61,7.968,13.994,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_40_45 0000007_f.WAV,6,,0.12435,6,9.7,17.5,7.8,14.6,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_40_54 0000008_f.WAV,7,,0.130672,7,9.574,15.935,6.361,14.395,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_40_54 0000008_f.WAV,7,,0.13414,7,9.7,19,9.3,15.1,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_41_01 0000009_f.WAV,8,,0.130112,7,12.253,16.07,3.817,15.065,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_41_01 0000009_f.WAV,8,,0.1296,7,9.7,19,9.3,15.1,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_41_14 0000010_f.WAV,9,,0.128688,7,9.709,16.203,6.494,14.998,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_41_14 0000010_f.WAV,9,,0.1318,7,9.7,18.5,8.8,15.1,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_41_22 0000011_f.WAV,10,,0.107496,6,10.378,16.337,5.959,14.663,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_41_22 0000011_f.WAV,10,,0.11872,6,9.7,18,8.3,14.6,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_41_33 0000012_f.WAV,11,,0.128628,7,10.11,16.27,6.16,14.329,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_41_33 0000012_f.WAV,11,,0.13347,7,10.2,18.5,8.3,15.1,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_41_40 0000013_f.WAV,12,,0.127452,7,10.78,17.409,6.629,14.663,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_41_40 0000013_f.WAV,12,,0.13772,7,10.2,19,8.8,14.6,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_41_53 0000014_f.WAV,13,,0.108712,6,11.851,16.003,4.152,15.065,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_41_53 0000014_f.WAV,13,,0.11257,6,9.7,19,9.3,15.1,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_42_04 0000015_f.WAV,14,,0.126864,7,11.316,16.404,5.088,15.266,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_42_04 0000015_f.WAV,14,,0.12988,7,9.7,18.5,8.8,15.1,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_42_13 0000016_f.WAV,15,,0.129,7,12.588,16.538,3.95,15.199,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_42_13 0000016_f.WAV,15,,0.1294,7,10.2,19,8.8,15.1,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_42_20 0000017_f.WAV,16,,0.126624,7,10.177,17.877,7.7,15.266,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_42_20 0000017_f.WAV,16,,0.12956,7,9.7,19,9.3,15.1,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_42_34 0000018_f.WAV,17,,0.127848,7,10.177,17.141,6.964,14.931,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_42_34 0000018_f.WAV,17,,0.12854,7,9.7,19,9.3,15.1,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_42_43 0000019_f.WAV,18,,0.153872,8,11.516,17.81,6.294,15.199,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_42_43 0000019_f.WAV,18,,0.15443,8,9.7,19,9.3,15.1,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_42_51 0000020_f.WAV,19,,0.1096,6,12.119,16.203,4.084,14.663,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_42_51 0000020_f.WAV,19,,0.12022,6,9.2,18.5,9.3,14.6,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_43_02 0000021_f.WAV,20,,0.129132,7,9.173,18.011,8.838,15.132,
Balboana tibialis,2,20120619,KatyCalls_2011-04-16 20_43_02 0000021_f.WAV,20,,0.13193,7,9.2,19,9.8,15.1,
Balboana tibialis,3,20120629,KatyCalls_2011-04-26 22_45_30 0001202_f.WAV,1,,0.1116,6,9.018,14.771,5.753,13.838,
Balboana tibialis,3,20120629,KatyCalls_2011-04-26 22_45_42 0001203_f.WAV,2,,0.1115,6,10.651,14.864,4.213,15.16,
Balboana tibialis,3,20120629,KatyCalls_2011-04-26 22_45_55 0001204_f.WAV,3,,0.1105,6,10.728,15.132,4.404,13.927,
Balboana tibialis,3,20120629,KatyCalls_2011-04-26 22_46_14 0001205_f.WAV,4,,0.1099,6,10.495,14.538,4.043,14.061,
Balboana tibialis,3,20120629,KatyCalls_2011-04-26 22_46_25 0001206_f.WAV,5,,0.1097,6,10.495,15.859,5.364,14.061,
Balboana tibialis,3,20120629,KatyCalls_2011-04-26 22_46_37 0001207_f.WAV,6,,0.1107,6,10.262,14.73,4.468,13.994,
Balboana tibialis,3,20120629,KatyCalls_2011-04-26 22_46_46 0001208_f.WAV,7,,0.1119,6,10.573,14.53,3.957,13.86,
Balboana tibialis,3,20120629,KatyCalls_2011-04-26 22_46_55 0001209_f.WAV,8,,0.1124,6,10.495,15.333,4.838,13.86,
Balboana tibialis,3,20120629,KatyCalls_2011-04-26 22_47_05 0001210_f.WAV,9,,0.09,5,10.34,15.132,4.792,13.927,
Balboana tibialis,3,20120629,KatyCalls_2011-04-26 22_47_25 0001211_f.WAV,10,,0.1102,6,9.096,14.53,5.434,13.86,
Balboana tibialis,3,20120629,KatyCalls_2011-04-26 22_47_40 0001212_f.WAV,11,,0.1117,6,9.096,14.73,5.634,13.659,
Balboana tibialis,3,20120629,KatyCalls_2011-04-26 22_47_53 0001213_f.WAV,12,,0.11,6,10.417,14.73,4.313,13.793,
Balboana tibialis,3,20120629,KatyCalls_2011-04-26 22_48_11 0001214_f.WAV,13,,0.1105,6,10.495,14.663,4.168,13.927,
Balboana tibialis,3,20120629,KatyCalls_2011-04-26 22_48_26 0001215_f.WAV,14,,0.111,6,10.961,14.596,3.635,13.659,
Balboana tibialis,3,20120629,KatyCalls_2011-04-26 22_48_48 0001216_f.WAV,15,,0.0898,5,10.262,14.864,4.602,13.458,
Balboana tibialis,3,20120629,KatyCalls_2011-04-26 22_48_55 0001217_f.WAV,16,,0.1136,6,9.018,14.73,5.712,13.86,
Balboana tibialis,3,20120629,KatyCalls_2011-04-26 22_49_11 0001218_f.WAV,17,,0.1114,6,9.096,14.596,5.5,13.793,
Balboana tibialis,3,20120629,KatyCalls_2011-04-26 22_49_22 0001219_f.WAV,18,,0.1096,6,9.096,14.73,5.634,13.86,
Balboana tibialis,3,20120629,KatyCalls_2011-04-26 22_49_46 0001220_f.WAV,19,,0.1094,6,10.806,14.771,3.965,13.86,
Balboana tibialis,3,20120629,KatyCalls_2011-04-26 22_49_51 0001221_f.WAV,20,,0.1127,6,10.262,14.615,4.353,13.525,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_48_41 770_f_BN,1,,0.959,23,4.3,74.2,69.9,8.7,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_48_41 770_f_AC.WAV,1,,0.9568,23,4.3,76.6,72.3,12.2,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_48_49 772_f_BN,2,,0.819,16,5.8,76.1,70.3,8.7,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_48_49 772_f_AC.WAV,2,,0.815,16,7.3,79.5,72.2,12.2,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_49_30 788_f_AC.WAV,3,,1.0367,23,4.3,79.5,75.2,9.2,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_49_39 792_f_AC.WAV,4,,1.4475,26,4.3,79.5,75.2,12.2,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_49_42 793_f_AC.WAV,5,,1.0889,23,4.3,80.5,76.2,12.2,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_50_14 807_f_AC.WAV,6,,1.4079,27,4.3,78.6,74.3,12.2,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_50_20 810_f_AC.WAV,7,,1.2204,26,4.3,81,76.7,12.2,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_50_40 819_f_AC.WAV,8,,1.543,34,4.3,79.5,75.2,8.7,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_50_57 827_f_AC.WAV,9,,1.9023,39,6.8,80,73.2,9.2,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_51_04 831_f_AC.WAV,10,,1.8569,36,4.3,80.5,76.2,12.2,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_51_23 840_f_AC.WAV,11,,1.5868,32,4.3,79.1,74.8,12.2,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_53_28 867_f_AC.WAV,12,,0.6818,6,6.8,74.7,67.9,9.2,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_53_32 868_f_AC.WAV,13,,1.0339,8,6.8,77.1,70.3,9.2,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_53_33 869_f_AC.WAV,14,,0.9497,8,6.8,75.1,68.3,9.2,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_53_35 870_f_AC.WAV,15,,0.8715,10,4.3,79.5,75.2,9.2,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_53_57 880_f_AC.WAV,16,,1.4444,26,4.3,83,78.7,8.7,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_53_59 881_f_AC.WAV,17,,1.4657,25,4.3,81,76.7,9.2,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_54_01 882_f_AC.WAV,18,,1.3949,26,4.3,81.5,77.2,12.2,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_54_04 883_f_AC.WAV,19,,1.5138,27,4.3,81.5,77.2,9.2,
Bucrates capitatus,1,20110330,KatyCalls_2011-03-30 18_54_41 886_f_AC.WAV,20,,0.6815,13,4.3,77.1,72.8,9.2,
Ceraia mytra,1,20110326,KatyCalls_2011-03-26 19_43_40 1140_f.wav,1,,0.068384,11,5.8,22.4,16.6,12.6,
Ceraia mytra,2,20110403,Katycalls_2011-04-03 03_13_48 0000004_f.WAV,1,,0.08284,11,6.8,20.5,13.7,9.2,
Ceraia mytra,2,20110403,Katycalls_2011-04-03 03_13_48 0000005_f.WAV,2,,0.07305,10,6.3,20.5,14.2,8.7,
Ceraia mytra,2,20110403,Katycalls_2011-04-03 03_13_48 0000006_f.WAV,3,,0.06931,9,6.3,16.6,10.3,9.7,
Ceraia mytra,2,20110403,Katycalls_2011-04-03 03_13_48 0000007_f.WAV,4,,0.07513,10,6.3,20,13.7,9.2,
Ceraia mytra,2,20110403,Katycalls_2011-04-03 03_13_48 0000008_f.WAV,5,,0.08102,11,6.3,20,13.7,10.2,
Ceraia mytra,2,20110403,Katycalls_2011-04-03 03_13_48 0000009_f.WAV,6,,0.0828,11,6.3,20.5,14.2,8.7,
Ceraia mytra,2,20110403,Katycalls_2011-04-03 03_13_48 0000010_f.WAV,7,,0.07568,10,6.8,14.6,7.8,9.2,
Ceraia mytra,2,20110403,Katycalls_2011-04-03 03_13_48 0000011_f.WAV,8,,0.08198,11,6.3,20.5,14.2,9.2,
Ceraia mytra,3,20110407,KatyCalls_2011-04-07 00_04_29 0000852_f.WAV,1,,0.0632,9,6.8,22.4,15.6,12.2,
Ceraia mytra,3,20110407,KatyCalls_2011-04-07 00_17_00 0000854_f.WAV,2,,0.05577,8,6.8,20.9,14.1,13.6,
Ceraia mytra,3,20110407,KatyCalls_2011-04-07 00_38_29 0000856_f.WAV,3,,0.0646,9,5.8,21.9,16.1,9.2,
Ceraia mytra,3,20110407,KatyCalls_2011-04-07 00_49_26 0000858_f.WAV,4,,0.06493,9,6.8,20.9,14.1,13.6,
